764|Нормативно-правовое обеспечение дошкольного образования.|2013-09-16|65|250|500|130|250|1010|20000|1600|160|0.02|0|10|1|0.8|2|3|100|3|0|25|25|0|20|2|0|10|10|10|5|3|10|0|10|1009.8|1314.76|0|0|10|0|20|30.2|304.96|5|1|7.84|783.66|3466.59|34.67|\N|4|839.37|40|0|0|0|2098.42|0|0|0|0|150|500|381|5000|18|4|40|2937.79
765|Формирование социального опыта школьников средствами непрерывного экологического образования.|2013-09-20|65|250|500|680|250|1175|20000|1790|160|0.02|80|52|7|0.8|2|3|100|3|0|30|25|0|35|7|0|10|6|6|5|3|6|20|6|6981.85|9090.36|2000|0|10|0|20|30.2|2108.52|5|26|43.7|4370.32|23716.7|237.17|\N|21|4638.2|30|0|0|0|15460.7|0|0|0|0|160|500|381|5000|18|4|208|20098.9
766|Психотерапия- это не то, что вы думаете.|2013-10-16|65|250|500|420|250|1015|20000|1950|160|0.02|0|30|1|0.8|2|3|200|3|0|30|25|0|35|3|0|5|5|5|5|3|5|0|5|3212.06|4182.1|1450|0|10|0|20|30.2|970.04|5|27|18.76|3751.79|15502.2|77.51|\N|24|3753.55|40|0|0|0|9383.88|0|0|0|0|150|500|381|5000|18|4|120|13137.4
767|Формирование универсальных учебных действий в работе с песней на уроке английского языка.|2013-12-19|65|250|500|380|250|1015|20000|1600|160|0.02|0|12|1|0.8|2|3|80|3|0|25|20|35|0|0|0|10|5|10|5|3|6|0|6|1108.08|1442.72|0|0|10|0|20|30.2|334.64|5|7|11.42|913.95|3893.22|48.67|\N|4|942.67|40|0|0|0|2356.67|0|0|0|0|150|500|381|5000|18|4|48|3299.34
768|Нормативно-правовое обеспечение дошкольного образования.|2014-01-21|65|250|500|130|250|1015|20000|1600|160|0.02|0|8|1|0.8|2|3|150|3|0|25|25|0|20|5|0|15|10|15|15|3|10|0|15|1058.4|1378.04|0|0|10|0|20|30.2|319.64|5|1|5.62|842.42|3668.2|24.45|\N|5|888.18|40|0|0|0|2220.46|0|0|0|0|130|500|381|5000|18|4|32|3108.65
769|Урок  в современной начальной школе: лучшие педагогические практики.|2014-01-23|65|250|500|390|250|1015|20000|1630|160|0.02|0|12|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|5|10|10|3|10|0|10|1417.5|1845.59|0|0|10|0|20|30.2|428.09|5|1|10.5|1050.27|4783.96|47.84|\N|5|1158.34|40|0|0|0|2895.85|0|0|0|0|150|500|381|5000|18|4|48|4054.2
770|Тезисы докладов ХIХ лицейской научно-практической конференции учащихся.|2014-01-28|65|250|500|310|250|1015|20000|1630|160|0.02|0|10|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|7|7|5|3|7|0|7|1032.75|1344.64|0|0|10|0|20|30.2|311.89|5|7|8.62|862.12|3645.57|36.46|\N|4|882.7|40|0|0|0|2206.76|0|0|0|0|150|500|381|5000|18|4|40|3089.46
771|Региональная система дошкольного образования: рназвитие речи детей в детском саду.|2014-01-30|65|250|500|330|250|1015|20000|1630|160|0.02|0|26|1|0.8|2|3|100|3|0|20|20|0|35|0|0|5|5|5|5|3|5|0|5|1965.6|2559.21|0|0|10|0|20|30.2|593.61|5|0|20.45|2044.95|6445.82|64.46|\N|11|1841.66|40|0|0|0|4604.15|0|0|0|0|150|500|381|5000|0|4|104|6445.82
772|Современная образовательная среда художественного образования как система условий реализации творческого потенциала обучающихся.|2014-02-12|65|250|500|350|250|1015|20000|1630|160|0.02|0|24|1|0.8|2|3|100|3|0|20|25|0|35|0|0|10|5|5|5|3|5|0|5|2114.1|2752.56|1500|0|10|0|20|30.2|638.46|5|26|18.96|1896.02|9794.68|97.95|\N|10|2152|35|0|0|0|6148.57|0|0|0|0|140|500|381|5000|18|4|96|8300.58
773|Информационныен материалы .|2014-02-24|65|250|500|130|250|1035|20000|1630|160|0.02|0|25|1|0.8|2|3|80|3|0|18|0|0|10|0|0|5|5|5|5|3|5|0|5|693|902.29|0|0|10|0|20|30.2|209.29|5|1|20.49|1638.88|3598.3|44.98|\N|8|508.23|20|0|0|0|2541.16|0|0|0|0|130|500|0|5000|18|4|100|3049.4
774|Психолого-педагогические аспекты сопровождения процесса развития детской одаренности в учреждении дополнительного образования детей.|2014-02-26|65|250|500|720|250|1035|20000|1630|160|0.02|80|43|6|0.8|2|3|100|3|0|25|20|0|35|0|0|10|5|6|5|3|6|15|6|4257.97|5543.87|0|0|10|0|20|30.2|1285.91|5|7|35.89|3589.33|15088.1|150.88|\N|18|3653.28|40|0|0|0|9133.2|0|0|0|0|150|500|381|5000|18|4|172|12786.5
775|Основы элитарной речевой культуры.|2014-04-07|65|250|500|380|250|1125|20000|1720|160|0.02|0|24|1|0.8|21|3|100|3|0|25|20|0|35|0|0|10|6|6|5|3|6|0|6|2172.42|2828.49|1450|0|10|0|20|30.2|656.07|5|27|19.63|1962.88|10310.7|103.11|\N|10|2496.55|40|0|0|0|6241.36|0|0|0|0|140|500|381|5000|18|4|96|8737.91
776|Выходим в свет. Основы речевого поведения гостей и участников светского мероприятия.|2014-04-07|65|250|500|360|250|1125|20000|1720|160|0.02|0|26|1|0.8|2|3|100|3|0|25|20|0|35|0|0|10|5|5|5|3|5|0|5|2290.28|2981.94|1450|0|10|0|20|30.2|691.66|5|27|21.14|2114.11|10427.9|104.28|\N|11|2291.12|35|0|0|0|6546.05|0|0|0|0|140|500|381|5000|18|4|104|8837.17
777|Сервисы ВЕБ-2.0. Создание сайта на платформе WordPress.|2014-04-09|65|250|500|65|250|1125|20000|1720|160|0.02|0|16|1|0.8|2|3|40|3|0|25|0|0|0|4|0|15|10|15|0|3|15|0|15|707.2|920.77|0|0|10|0|20|30.2|213.57|5|1|21.36|854.38|2827.81|70.7|\N|3|621.3|35|0|0|0|1775.15|0|0|0|0|140|500|381|5000|18|4|64|2396.45
778|Технология создания открытой среды педагога средствами социальных медиа: первые шаги.|2014-04-09|65|250|500|65|250|1125|20000|1720|160|0.02|0|10|1|0.8|2|3|40|3|0|25|0|0|0|0|0|15|10|15|0|3|15|0|15|425|553.35|0|0|10|0|20|30.2|128.35|5|1|13.76|550.34|1758.18|43.95|\N|2|386.29|35|0|0|0|1103.69|0|0|0|0|140|500|381|5000|18|4|40|1489.99
780|Образовательное пространство- фактор профессионального самоопределения обучающихся с ограниченными возможностями здоровья.|2014-04-23|65|250|500|720|250|1125|20000|1760|160|0.02|80|40|5|0.8|2|3|100|3|0|25|20|0|35|0|0|5|5|5|5|3|5|0|5|3402|4429.4|1500|0|10|0|20|30.2|1027.4|5|27|34.09|3409.13|15427.3|154.27|\N|16|3735.41|40|0|0|0|9338.53|0|0|0|0|150|500|381|5000|18|4|160|13074
781|Образование - Наука - Творчество.|2014-05-21|65|250|500|380|250|1125|20000|1760|160|0.02|0|27|1|0.8|2|3|70|3|0|25|20|0|35|0|0|5|5|5|5|3|5|0|5|2296.35|2989.85|0|0|10|0|20|30.2|693.5|5|6|26.27|1838.68|7976.73|113.95|\N|8|1931.41|40|0|0|0|4828.53|0|0|0|0|150|500|425|5000|18|4|108|6759.94
782|Компьютерная анимация как средство обучения диалогической речи школьников среднего возраста.|2014-05-27|65|250|500|380|250|1125|20000|1760|160|0.02|0|14|1|0.8|2|3|100|3|0|25|20|0|0|35|0|5|5|5|5|3|5|0|0|1148.18|1494.92|0|0|10|0|20|30.2|346.75|5|7|12.42|1242.35|4521.98|45.22|\N|6|1094.91|40|0|0|0|2737.27|0|0|0|0|150|500|425|5000|18|4|56|3832.19
783|Кризис семьи: опасности и возможности.|2014-05-29|65|250|500|380|250|1135|20000|1760|160|0.02|0|19|1|0.8|2|3|100|3|0|25|20|0|35|0|0|5|5|5|5|3|5|0|5|1615.95|2103.97|1550|0|10|0|20|30.2|488.02|5|27|16.12|1612.48|8700.18|87|\N|8|2106.58|40|0|0|0|5266.45|0|0|0|0|150|500|425|5000|18|4|76|7373.03
784|Духовно-просветительская и миссионерская деятельность русской православной церкви на примере г. Осинники (историко-краеведческий аспект)|2014-06-03|70|250|500|380|250|1250|20000|1780|160|0.02|100|38|5|0.8|0|3|240|3|0|30|30|0|35|10|0|10|5|10|5|3|10|30|10|6433.02|8375.79|2000|0|10|0|20|30.2|1942.77|5|27|24.51|5882.72|26859.1|111.91|\N|37|6503.41|40|0|0|0|16258.5|0|0|0|0|160|500|425|5000|18|4|152|22761.9
785|Педагогика дополнительного образования. Рабочая тетрадь.|2014-08-20|70|250|500|480|250|1125|20000|1790|160|0.02|0|16|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|6|10|6|3|10|0|10|1948.32|2536.71|0|0|10|0|20|30.2|588.39|5|2|14.84|1483.83|6641.93|66.42|\N|7|1608.22|40|0|0|0|4020.54|0|0|0|0|145|500|381|5000|18|4|64|5628.76
786|Нормативно-правовое обеспечение дошкольного образования.|2014-08-29|70|250|500|140|250|1125|20000|1790|160|0.02|0|10|1|0.8|2|3|200|3|0|35|35|0|35|12|0|15|12|15|15|3|15|0|15|2296.73|2898.47|0|0|10|0|20|26.2|601.74|5|0|6.65|1329.85|6985.19|34.93|\N|8|1691.33|40|0|0|0|4228.32|0|0|0|0|150|500|381|5000|18|4|40|5919.65
787|Х чтения, посвященные памяти Р. Л. Яворского(1925-1995).|2014-10-06|65|250|500|620|250|1175|20000|1790|160|0.02|80|71|9|0.8|2|3|100|3|0|30|25|0|35|4|0|10|5|5|5|3|5|30|5|9594.59|12492.2|2000|0|10|0|20|30.2|2897.56|5|26|58.08|5808.24|31140.8|311.41|\N|29|6090.12|30|0|0|0|20300.4|0|0|0|0|140|500|381|5000|18|4|284|26390.5
788|Динамика акмеологической позиции педагога в процессе повышения квалификации.|2014-10-21|65|250|500|380|250|1175|20000|1790|160|0.02|0|6|1|0.8|3|3|101|3|0|35|30|0|35|0|0|10|7|10|7|3|10|0|10|884.52|1151.65|0|0|10|0|20|30.2|267.13|5|1|6.67|673.76|2907.87|28.79|\N|3|638.89|35|0|0|0|1825.4|0|0|0|0|160|500|381|5000|18|4|24|2464.3
789|Текстовые задачи на итоговой аттестации по математике.|2014-10-28|65|250|500|410|250|1175|20000|1790|160|0.02|0|16|1|0.8|3|3|100|3|0|30|25|0|0|0|0|10|5|10|7|3|10|0|10|1460.8|1901.96|0|0|10|0|20|30.2|441.16|5|0|14.28|1428.1|5501.26|55.01|\N|7|1332.02|40|0|0|0|3330.05|0|0|0|0|150|500|381|5000|18|4|64|4662.08
790|Дополнительные теоремы геометрии.|2014-11-07|65|250|500|380|250|1215|20000|1790|160|0.02|0|23|1|0.8|2|3|100|3|0|20|20|0|35|3|0|10|5|5|5|3|5|0|5|1854.93|2415.12|0|0|10|0|20|30.2|560.19|5|7|19.6|1960.23|6969.93|69.7|\N|10|1531.37|35|0|0|0|4375.34|0|0|0|0|150|500|381|5000|18|4|92|5906.72
791|Рабочая программа по предмету.|2014-11-07|65|250|500|380|250|1215|20000|1790|160|0.02|0|8|1|0.8|2|3|200|3|0|35|35|0|35|15|0|15|10|15|10|3|15|0|15|1738.8|2263.92|0|0|10|0|20|30.2|525.12|5|7|6.59|1318.72|5918.51|29.59|\N|7|1433.05|40|0|0|0|3582.63|0|0|0|0|150|500|381|5000|18|4|32|5015.69
792|Формирование универсальных учебных действий средствами предметов начальной школы.|2014-12-10|78|250|500|480|250|2000|20000|3232|160|0.02|0|24|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|10|10|6|3|5|0|10|2640.6|3438.06|0|0|10|0|20|30.2|797.46|5|1|28.16|2816.26|8756.05|87.56|\N|10|2501.73|40|0|0|0|6254.32|0|0|0|0|170|500|381|5000|0|4|96|8756.05
793|Формирование универсальных учебных действий средствами предметов начальной школы.|2014-12-10|65|250|500|420|250|1215|20000|1790|160|0.02|0|24|1|0.8|0|3|150|3|0|25|25|0|35|10|0|15|10|10|10|3|10|0|10|3296.7|4292.3|0|0|10|0|20|30.2|995.6|5|0|17.4|2610.35|11403.2|76.02|\N|15|2761.06|40|0|0|0|6902.64|0|0|0|0|174|500|381|5000|18|4|96|9663.71
794|Развитие профессиональной компетентности педагогов как условие реализации ФГОС.|2014-12-19|65|250|500|410|250|1215|20000|2560|160|0.02|0|18|1|0.8|2|3|75|3|0|25|20|0|35|0|0|10|7|7|5|3|7|0|10|1705.86|2221.03|0|0|10|0|20|30.2|515.17|5|7|20.47|1535.29|6205.44|82.74|\N|6|1502.53|40|0|0|0|3756.31|0|0|0|0|160|500|385|5000|18|4|72|5258.85
795|Характеристика риска для здоровья от выбросов и сбросов в условиях реструктуризации промышленности крупного города.|2014-12-23|65|250|500|410|250|1215|20000|2560|160|0.02|0|7|1|0.8|2|3|100|3|0|35|30|0|10|0|0|10|10|10|10|3|10|0|10|900.9|1172.97|0|0|10|0|20|30.2|272.07|5|1|8.02|802.25|3263.06|32.63|\N|3|790.09|40|0|0|0|1975.21|0|0|0|0|165|500|381|5000|18|4|28|2765.31
796|Педагогика дополнительного образования. Рабочая тетрадь.|2014-12-23|65|250|500|420|250|2150|20000|2560|160|0.02|0|16|1|0.8|3|0|50|3|0|30|0|0|0|7|0|10|10|10|10|3|10|10|0|924.48|1203.67|0|0|10|0|20|30.2|279.19|5|0|21.58|1079.1|3771.15|75.42|\N|4|913.11|40|0|0|0|2282.77|0|0|0|0|170|500|381|5000|18|4|64|3195.89
797|Практический курс по логопедии. Раздел Нарушение письменной речи.|2014-12-26|65|250|500|395|250|1215|20000|2560|160|0.02|0|20|1|0.8|2|3|150|3|0|25|25|0|35|3|0|10|7|10|7|3|10|0|10|2336.04|3041.52|2000|0|10|0|20|30.2|705.48|5|26|15.79|2368.31|11803.9|78.69|\N|12|2593.44|35|0|0|0|7409.83|0|0|0|0|170|500|381|5000|18|4|80|10003.3
798|Формирование социального опыта школьников средствами экологического образования.|2015-01-27|65|250|500|710|250|1215|20000|2550|160|0.02|80|52|7|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|5|5|3|5|15|5|6177.6|8043.24|2000|0|10|0|20|30.2|1865.64|5|26|48.98|4897.88|24682.7|246.83|\N|21|5976.44|40|0|0|0|14941.1|0|0|0|0|160|500|381|5000|18|4|208|20917.6
799|Здоровье детей дошкольного возраста.|2015-02-03|65|250|500|400|250|1215|20000|2560|160|0.02|0|25|1|0.8|3|3|100|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0|10|0|20|30.2|0|5|41|23.09|2309.46|7119.23|71.19|\N|10|1723.78|40|0|0|0|4309.46|0|0|0|0|170|500|381|5000|18|4|100|6033.24
800|Рабочая программа по предмету.|2015-02-03|75|250|500|175|250|1980|20000|3380|160|0.02|0|7|1|0.8|3|3|150|3|0|30|30|0|35|10|0|15|10|10|10|3|10|0|10|1153.85|1502.31|0|0|10|0|20|30.2|348.46|5|0|7.65|1146.94|4376.55|29.18|\N|5|1059.7|40|0|0|0|2649.24|0|0|0|0|170|500|381|5000|18|4|28|3708.94
801|Нормативно-правовое обеспечение дошкольного образования|2015-02-03|75|250|500|75|250|1950|20000|3380|160|0.02|0|10|1|0.8|2|3|200|3|0|35|35|0|8|15|0|15|15|15|15|3|15|0|15|1912.68|2490.31|0|0|10|0|20|30.2|577.63|5|0|8.51|1702.68|6926.83|34.63|\N|8|1677.2|40|0|0|0|4192.99|0|0|0|0|210|500|381|5000|18|4|40|5870.19
802|Формирование социального опыта школьников средствами экологического образования.|2015-02-03|75|250|500|780|250|1950|20000|3380|160|0.02|80|52|7|0.8|2|3|40|3|0|25|20|0|35|0|0|10|5|10|5|3|10|30|10|6002.1|6002.1|2000|0|10|0|20|0|0|5|24|107.24|4289.57|13520.8|338.02|\N|9|1229.17|10|0|0|0|12291.7|0|0|0|0|210|500|381|5000|0|4|208|13520.8
803|Работа Тресвятский|2015-02-12|75|250|500|480|250|1285|20000|3380|160|0.02|0|19|1|0.8|3|3|125|3|0|25|20|0|35|0|0|10|5|10|10|3|5|0|10|1962.23|2554.82|2000|0|10|0|20|30.2|592.59|5|26|19.44|2430.47|10757.3|86.06|\N|10|2794.11|40|0|0|0|6985.28|0|0|0|0|210|500|381|5000|10|4|76|9779.4
805|Нормативно-правовое обеспечение дошкольного образования. Информационные материалы.|2015-02-16|88|250|500|176|250|2000|20000|3001|160|0.02|0|13|1|0.8|2|3|100|3|0|35|35|0|8|15|0|10|10|10|10|3|10|0|10|2034.4|2648.78|0|0|10|0|20|30.2|614.39|5|0|15.82|1582.43|4654.33|46.54|\N|6|0|0|0|0|0|4231.21|0|0|0|0|210|500|381|5000|10|4|52|4231.21
806|Организация проектной деятельности обучающихся в условиях реализации ФГОС ООО.|2015-02-16|75|250|500|420|250|1950|20000|3380|160|0.02|0|28|1|0.8|2|3|100|3|0|20|20|0|35|0|0|10|6|6|6|3|6|0|6|2298.24|2992.31|2000|0|10|0|20|30.2|694.07|5|26|32.49|3249.08|12642.3|126.42|\N|12|2472.42|30|0|0|0|8241.39|0|0|0|0|170|500|381|5000|18|4|112|10713.8
807|Реконструкция религиозной жизни Сергея Емельяновича Евстигнеева (старца Сергия)|2015-02-20|65|250|500|420|250|1950|20000|3380|160|0.02|0|20|1|0.8|2|3|125|3|0|25|20|0|35|0|0|10|7|7|7|3|7|0|7|1931.85|2515.27|2000|0|10|0|20|30.2|583.42|5|24|20.3|2536.94|11234.2|89.87|\N|10|2468.27|35|0|0|0|7052.2|0|0|0|0|170|500|381|5000|18|4|80|9520.48
808|Организация проектной деятельности обучающихся в условиях реализации ФГОС ОО.|2015-03-02|75|250|500|480|250|1950|20000|3380|160|0.02|0|28|1|0.8|2|3|200|3|0|25|20|0|35|2|0|10|10|10|7|3|10|0|15|3053.64|3975.83|2200|0|10|0|20|30.2|922.2|5|27|24.56|4911.28|17007.6|85.04|\N|23|3326.13|30|0|0|0|11087.1|0|0|0|0|210|500|381|5000|18|4|112|14413.3
809|Технология формирования речи. Раздел Коррекция звукопроизношения.|2015-03-11|65|250|500|480|250|1750|20000|3180|160|0.02|0|24|1|0.8|2|3|130|3|0|25|20|0|35|3|0|10|5|10|5|3|10|0|10|2402.78|3128.42|2000|0|10|0|20|30.2|725.64|5|25|23.1|3003.23|12474|95.95|\N|13|2439.5|30|0|0|0|8131.65|0|0|0|0|185|500|381|5000|18|4|96|10571.2
810|Рабочая тетрадь слушателя.|2015-03-19|1|250|500|1|250|1850|20000|3380|160|0.02|0|14|1|0.8|2|3|28|3|0|25|0|0|35|0|0|10|5|10|0|0|10|0|10|685.13|892.03|0|0|10|0|20|30.2|206.91|5|0|30.31|848.8|2176.04|77.72|\N|2|435.21|25|0|0|0|1740.83|0|0|0|0|1|500|381|5000|0|4|56|2176.04
811|Способы и средства обеспечения высокого качества художественного образования детей.|2015-03-24|65|250|500|420|250|2000|20000|3001|160|0.02|0|25|1|0.8|2|3|100|3|0|20|20|0|35|5|0|5|5|5|5|3|5|0|5|1984.5|2583.82|2000|0|10|0|20|30.2|599.32|5|27|26.63|2662.7|11971.3|119.71|\N|10|2898.61|40|0|0|0|7246.52|0|0|0|0|185|500|381|5000|18|4|100|10145.1
812|Лицей  Чичкань|2015-04-01|75|250|500|450|250|2000|20000|3001|160|0.02|0|32|1|0.8|2|3|75|3|0|25|20|0|35|0|0|5|5|5|5|3|5|0|5|2721.6|3543.52|0|0|10|0|20|30.2|821.92|5|7|40.82|3061.36|10911.3|145.48|\N|10|2641.95|40|0|0|0|6604.88|0|0|0|0|180|500|381|5000|18|4|128|9246.84
813|Корректирование процесса формирования безопасного и здорового образа жизни обучающихся основной школы.|2015-04-03|88|250|500|540|250|2000|20000|3001|160|0.02|0|18|1|0.8|2|3|150|3|0|25|20|0|35|4|0|10|10|10|3|10|10|0|10|2047.03|2665.24|2000|0|10|0|20|30.2|618.2|5|26|19.02|2852.47|12419.3|82.8|\N|11|3007.08|40|0|0|0|7517.7|0|0|0|0|210|500|381|5000|18|4|72|10524.8
814|Дополнительное образование детей с ограниченными возможностями здоровья. Комплексная дополнительная общеобразовательная программа Клуба Журавушка.|2015-04-08|88|250|500|480|250|2000|20000|3001|160|0.02|0|19|1|0.8|2|3|85|3|0|25|25|0|35|0|0|10|5|10|5|3|5|0|7|1949.4|2538.12|0|0|10|0|20|30.2|588.72|5|6|25.13|2135.99|7721.62|90.84|\N|7|1869.64|40|0|0|0|4674.1|0|0|0|0|210|500|381|5000|18|4|76|6543.75
815|Современные подходы в организации массовых мероприятий: командный игровой турни|2015-04-14|88|250|500|450|250|2000|20000|3000|160|0.02|0|11|1|0.8|2|3|85|3|0|25|20|0|35|0|0|10|5|7|5|3|7|0|7|1009.06|1313.79|0|0|10|0|20|30.2|304.74|5|6|15.32|1302.33|4321.84|50.85|\N|4|1046.45|40|0|0|0|2616.12|0|0|0|0|185|500|381|5000|18|4|44|3662.58
816|Сборник внеклассных мероприятий по гражданско-патриотическому направлению воспитательной деятельности в начальной школе.|2015-04-14|88|250|500|450|250|2000|20000|3000|160|0.02|0|11|1|0.8|2|3|100|3|0|25|20|0|35|4|0|10|10|10|6|3|10|0|10|1167.57|1520.17|0|0|10|0|20|30.2|352.61|5|6|14.59|1459.07|4921.7|49.22|\N|5|1191.7|40|0|0|0|2979.24|0|0|0|0|185|500|381|5000|18|4|44|4170.94
817|Оценивание и прогнозирование показателей здоровья населения для поддержки управленческих решений в муниципальном здравоохранении.|2015-04-29|75|250|500|450|250|1850|20000|3001|160|0.02|0|6|1|0.8|2|3|100|3|0|25|20|0|10|12|0|10|10|10|10|3|10|0|10|598.75|779.58|0|0|10|0|20|30.2|180.82|5|1|8.7|869.53|2724.32|27.24|\N|3|659.64|40|0|0|0|1649.1|0|0|0|0|170|500|381|5000|18|4|24|2308.75
818|Традиции храня и умножая. Материалы.|2015-05-13|75|250|500|550|250|1980|20000|3001|160|0.02|0|32|1|0.8|2|3|100|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0|10|0|20|30.2|0|5|60|35.42|3541.55|9154.65|91.55|\N|13|2216.62|40|0|0|0|5541.55|0|0|0|0|175|500|381|5000|18|4|128|7758.18
819|Православная традиция и пенитенциарная педагогика.|2015-05-25|75|250|500|410|250|1850|20000|3100|160|0.02|0|23|1|0.8|2|3|100|3|0|25|20|0|35|0|0|5|5|5|5|3|5|0|5|1956.15|2546.91|2000|0|10|0|20|30.2|590.76|5|26|25.79|2579.41|10931.8|109.32|\N|10|2137.9|30|0|0|0|7126.31|0|0|0|0|17|500|381|5000|18|4|92|9264.22
820|Рабочая тетрадь слушателя.|2015-08-21|65|250|500|130|250|2000|20000|3000|160|0.02|0|15|1|0.8|2|3|80|3|0|35|0|0|35|2|0|10|10|10|0|0|10|0|10|1084.39|1411.87|0|0|10|0|20|30.2|327.49|5|1|17.65|1412.23|4332.17|54.15|\N|5|847.23|30|0|0|0|2824.1|0|0|0|0|150|500|381|5000|18|4|60|3671.33
821|Педагогика дополнительного образования: дополнительная профессиональная программа : рабочая тетрадь.|2015-09-03|75|250|500|470|250|2001|20000|3232|160|0.02|0|16|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|6|5|3|5|0|6|1746.36|2273.76|0|0|10|0|20|30.2|527.4|5|3|19.56|1956.37|6988.18|69.88|\N|7|1692.05|40|0|0|0|4230.13|0|0|0|0|170|500|381|5000|18|4|64|5922.19
822|Информационные материалы по разделу.|2015-09-03|75|250|500|150|250|2020|20000|3332|160|0.02|0|13|1|0.8|2|3|300|3|0|35|35|0|35|10|0|20|15|20|15|3|20|0|20|3243.24|4222.7|0|0|10|0|20|30.2|979.46|5|1|10.13|3040.15|11998.2|39.99|\N|16|2905.14|40|0|0|0|7262.84|0|0|0|0|210|500|381|5000|18|4|52|10168
823|Методы информационной поддержки принятия решений в муниципальном здравоохранении.|2015-10-02|75|250|500|480|250|2000|20000|3100|160|0.02|0|6|1|0.8|2|3|100|3|0|30|25|0|10|3|0|10|10|10|10|3|10|0|10|673|849.33|0|0|10|0|20|26.2|176.33|5|1|8.85|884.57|2864.41|28.64|\N|3|693.56|40|0|0|0|1733.9|0|0|0|0|170|500|0|5000|18|4|24|2427.46
824|Психолого-педагогическое взаимодействие участников образовательного процесса.|2015-10-06|75|250|500|448|250|1850|20000|3050|160|0.02|0|25|1|0.8|0|3|100|3|0|25|25|0|35|0|0|10|5|5|5|3|5|0|5|2446.88|3185.83|2000|0|10|0|20|30.2|738.96|5|27|27.51|2750.74|11706.4|117.06|\N|10|1984.14|25|0|0|0|7936.57|0|0|0|0|170|500|388|5000|18|4|100|9920.72
825|Вариативные формы и методы поддержки разнообразия дошкольного детства.|2015-10-07|80|250|500|785|250|2000|20000|3232|160|0.02|80|36|5|0.8|0|3|100|3|0|30|25|0|35|0|0|10|5|10|7|3|7|10|10|4624.29|6020.83|0|0|10|0|20|30.2|1396.54|5|7|44.07|4406.81|15996|159.96|\N|15|3128.29|30|0|0|0|10427.6|0|0|0|0|170|500|388|5000|18|4|144|13555.9
826|Дополнительное образование детей.Традиции и современность. Поиск и инновации.|2015-10-07|80|250|500|560|250|2000|20000|3235|160|0.02|0|32|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|5|5|3|5|0|6|3468.96|4516.59|0|0|10|0|20|30.2|1047.63|5|7|37.14|3714.42|13112|131.12|\N|13|2880.85|35|0|0|0|8231|0|0|0|0|180|500|388|5000|18|4|128|11111.9
827|Нормативно-правовое обеспечение дошкольного образования. Инфомационные материалы.|2015-10-19|80|250|500|180|250|2050|20000|3232|160|0.02|0|13|1|0.8|2|3|200|3|0|35|35|0|10|10|0|20|10|20|10|3|10|0|20|2312.31|3010.63|0|0|10|0|20|30.2|698.32|5|1|11.82|2364.92|8880.41|44.4|\N|11|2150.22|40|0|0|0|5375.54|0|0|0|0|180|500|388|5000|18|4|52|7525.77
828|Комплексный мониторинг развития детей в условиях дошкольных образовательных учреждений.|2015-10-20|85|250|500|561|250|2050|20000|3232|160|0.02|0|22|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|8|10|8|3|10|0|10|2554.2|3325.57|0|0|10|0|20|30.2|771.37|5|0|26.98|2697.64|9950.34|99.5|\N|9|2409.28|40|0|0|0|6023.2|0|0|0|0|170|500|388|5000|18|4|88|8432.49
829|Организационно-методические основы использования системы дистанционного обучения.|2015-10-21|85|250|500|561|250|2050|20000|3232|160|0.02|0|24|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|5|10|5|3|10|0|10|2592|3374.78|0|0|10|0|20|30.2|782.78|5|0|29.35|2934.51|8833.01|88.33|\N|10|2523.72|40|0|0|0|6309.29|0|0|0|0|170|500|388|5000|0|4|96|8833.01
830|\N|2015-10-21|85|250|500|561|250|2050|20000|3232|160|0.02|0|24|1|0.8|2|3|50|3|0|25|25|0|35|0|0|8|5|5|5|3|5|0|5|2316.6|3016.21|0|0|10|0|20|30.2|699.61|5|0|42.34|2117.19|7186.76|143.74|\N|5|2053.36|40|0|0|0|5133.39|0|0|0|0|170|500|388|5000|0|4|96|7186.76
831|Приложени е учебно-методическтому пособию Комплексный мониторинг развития детей в условиях дошкольных образовательных учреждений.|2015-10-26|170|250|500|170|250|2150|20000|3322|160|0.02|0|14|1|0.8|2|3|1|3|0|25|25|0|35|5|0|15|10|15|10|3|10|0|10|1885.28|2454.63|0|0|10|0|20|30.2|569.35|5|0|953.18|953.18|4770.93|4770.93|\N|1|1363.12|40|0|0|0|3407.81|0|0|0|0|170|500|388|5000|0|4|56|4770.93
